Season,Sector,Category,Crop,QueryType,StateName,DistrictName,BlockName,CreatedOn
0,AGRICULTURE,18,172,67,1,55,245,2018-10-22T12:23:19.647
0,AGRICULTURE,18,172,67,3,36,481,2018-10-22T12:21:58.527
0,AGRICULTURE,18,172,67,5,19,774,2018-10-22T12:10:58.6
0,HORTICULTURE,22,58,67,4,26,800,2018-10-22T12:10:58.38
0,AGRICULTURE,18,172,67,5,19,774,2018-10-22T12:06:23.303
,AGRICULTURE,5,174,67,6,20,374,2018-10-22T11:54:30.287
0,HORTICULTURE,22,169,7,3,36,32,2018-10-22T11:52:44.567
0,HORTICULTURE,22,58,7,3,36,241,2018-10-22T11:46:46.81
0,AGRICULTURE,18,172,67,1,55,214,2018-10-22T11:37:27.657
0,AGRICULTURE,18,172,67,1,55,214,2018-10-22T11:37:27.64
0,AGRICULTURE,18,172,67,1,55,214,2018-10-22T11:37:27.623
0,AGRICULTURE,18,172,67,1,55,214,2018-10-22T11:37:27.623
0,AGRICULTURE,18,172,67,1,55,214,2018-10-22T11:37:27.61
0,AGRICULTURE,18,172,67,1,55,214,2018-10-22T11:37:27.61
0,AGRICULTURE,5,174,7,3,36,660,2018-10-22T11:34:29.533
0,AGRICULTURE,17,161,7,2,33,443,2018-10-22T11:28:20.56
0,AGRICULTURE,18,172,67,1,55,804,2018-10-22T11:23:22.537
0,AGRICULTURE,18,172,67,1,55,804,2018-10-22T11:21:07.27
0,AGRICULTURE,17,108,7,3,36,402,2018-10-22T11:18:12.067
0,AGRICULTURE,20,27,7,4,26,302,2018-10-22T11:16:31.693
0,AGRICULTURE,5,174,7,3,36,22,2018-10-22T11:15:32.197
0,AGRICULTURE,18,172,67,2,33,443,2018-10-22T11:15:04.77
0,AGRICULTURE,10,146,7,1,55,201,2018-10-22T11:10:33.36
KHARIF,AGRICULTURE,5,174,67,6,20,329,2018-10-22T11:01:34.457
0,HORTICULTURE,19,80,7,1,55,199,2018-10-22T11:01:24.893
0,AGRICULTURE,20,185,7,1,55,245,2018-10-22T10:55:50.99
0,AGRICULTURE,17,108,7,3,36,138,2018-10-22T10:53:28.157
0,AGRICULTURE,18,172,67,3,36,936,2018-10-22T10:52:12.917
0,HORTICULTURE,22,58,7,3,36,936,2018-10-22T10:48:48.79
0,AGRICULTURE,8,72,7,3,36,281,2018-10-22T10:43:11.017
0,AGRICULTURE,17,53,7,1,55,515,2018-10-22T10:36:19.13
0,AGRICULTURE,17,53,7,1,55,515,2018-10-22T10:22:33.963
0,AGRICULTURE,17,53,7,1,55,214,2018-10-22T10:18:46.61
0,AGRICULTURE,21,223,7,2,33,443,2018-10-22T09:59:18.273
KHARIF,AGRICULTURE,5,174,67,6,20,863,2018-10-22T09:51:26.12
0,AGRICULTURE,0,0,67,3,36,67,2018-10-22T09:44:48.087
0,AGRICULTURE,17,161,7,2,33,839,2018-10-22T09:42:56.577
0,AGRICULTURE,17,53,7,1,55,245,2018-10-22T09:39:24.087
0,AGRICULTURE,17,53,7,1,55,515,2018-10-22T09:19:18.873
0,HORTICULTURE,22,58,7,3,36,24,2018-10-22T09:18:06.613
0,AGRICULTURE,17,53,7,1,55,214,2018-10-22T09:13:37.98
KHARIF,HORTICULTURE,22,30,1,6,14,582,2018-10-22T09:02:32.433
0,AGRICULTURE,18,172,67,4,26,814,2018-10-22T08:56:48.843
,HORTICULTURE,22,38,1,6,20,231,2018-10-22T08:45:21.193
,AGRICULTURE,5,174,67,6,14,582,2018-10-22T08:31:58.85
0,AGRICULTURE,5,174,7,3,36,917,2018-10-22T08:27:54.257
0,AGRICULTURE,18,172,67,4,26,302,2018-10-22T08:01:49.9
,AGRICULTURE,5,174,67,6,20,329,2018-10-22T07:55:30.607
KHARIF,AGRICULTURE,5,166,67,6,20,329,2018-10-22T07:48:23.07
0,AGRICULTURE,5,174,7,3,36,936,2018-10-22T07:43:58.647
0,AGRICULTURE,18,172,67,4,26,132,2018-10-22T07:35:11.393
0,AGRICULTURE,17,161,7,2,33,512,2018-10-22T07:20:27.383
0,AGRICULTURE,18,172,67,3,36,936,2018-10-22T07:11:20.257
0,AGRICULTURE,18,172,67,2,33,443,2018-10-22T06:51:50.753
0,HORTICULTURE,22,58,7,3,36,281,2018-10-22T06:42:21.91
0,AGRICULTURE,18,172,67,3,36,281,2018-10-22T06:34:56.95
0,AGRICULTURE,18,172,67,3,36,281,2018-10-22T06:33:08.39
0,AGRICULTURE,18,172,67,4,26,140,2018-10-22T06:11:36.02
0,AGRICULTURE,18,172,67,4,26,174,2018-10-21T21:35:35.12
0,ANIMAL HUSBANDRY,2,36,7,2,33,348,2018-10-21T20:34:10.12
0,AGRICULTURE,20,27,7,4,26,140,2018-10-21T20:09:27.177
0,AGRICULTURE,5,174,7,0,24,557,2018-10-21T19:47:14.637
KHARIF,HORTICULTURE,22,231,1,6,20,231,2018-10-21T19:41:38.16
0,HORTICULTURE,11,148,7,5,19,110,2018-10-21T18:34:11.267
KHARIF,AGRICULTURE,5,174,67,6,20,307,2018-10-21T18:32:28.57
0,AGRICULTURE,18,172,43,2,33,793,2018-10-21T18:29:15.163
0,AGRICULTURE,18,172,67,4,26,140,2018-10-21T18:21:34.68
0,AGRICULTURE,17,161,7,2,33,443,2018-10-21T18:04:20.927
0,AGRICULTURE,17,108,7,3,36,939,2018-10-21T17:44:36.663
0,AGRICULTURE,18,172,67,4,26,140,2018-10-21T17:35:36.103
KHARIF,HORTICULTURE,22,38,1,6,20,306,2018-10-21T17:24:21.073
0,HORTICULTURE,11,176,7,2,33,348,2018-10-21T17:19:39.837
KHARIF,AGRICULTURE,5,174,1,6,20,450,2018-10-21T17:18:33.597
0,HORTICULTURE,22,191,7,4,26,814,2018-10-21T17:16:31.653
0,AGRICULTURE,17,108,7,3,36,939,2018-10-21T17:03:06.55
0,AGRICULTURE,5,174,7,3,36,713,2018-10-21T16:59:02
0,HORTICULTURE,22,58,7,3,36,555,2018-10-21T16:53:03.777
0,AGRICULTURE,5,174,7,4,26,140,2018-10-21T16:53:00.25
0,AGRICULTURE,8,72,7,3,36,223,2018-10-21T16:51:14.56
0,AGRICULTURE,18,172,67,3,36,939,2018-10-21T16:47:51.497
0,HORTICULTURE,6,76,7,1,55,322,2018-10-21T16:39:30.313
0,HORTICULTURE,6,76,7,1,55,322,2018-10-21T16:39:29.75
0,HORTICULTURE,22,191,7,4,26,302,2018-10-21T16:06:23.533
0,HORTICULTURE,22,58,7,3,36,67,2018-10-21T16:02:33.997
KHARIF,HORTICULTURE,22,38,1,6,14,320,2018-10-21T16:02:25.82
0,AGRICULTURE,18,172,67,4,26,928,2018-10-21T15:24:28.383
0,AGRICULTURE,18,0,67,3,36,535,2018-10-21T15:18:40.877
0,AGRICULTURE,18,172,67,0,24,664,2018-10-21T15:07:14.363
0,AGRICULTURE,0,0,67,5,19,516,2018-10-21T15:05:35.083
KHARIF,HORTICULTURE,22,75,1,6,20,66,2018-10-21T14:37:32.243
0,AGRICULTURE,18,172,67,2,33,793,2018-10-21T14:22:56.41
0,AGRICULTURE,18,172,67,4,26,391,2018-10-21T14:17:22.427
0,AGRICULTURE,5,174,7,4,26,391,2018-10-21T14:15:03.743
0,AGRICULTURE,16,147,7,3,36,55,2018-10-21T14:08:49.763
0,AGRICULTURE,18,172,67,3,36,939,2018-10-21T13:59:59.423
0,AGRICULTURE,20,27,7,2,33,512,2018-10-21T13:52:32.607
KHARIF,HORTICULTURE,22,75,1,6,14,203,2018-10-21T13:47:24.087
0,AGRICULTURE,18,172,67,2,33,443,2018-10-21T13:46:49.037
0,AGRICULTURE,18,172,67,5,19,62,2018-10-21T13:42:35.837
0,AGRICULTURE,18,172,67,2,33,443,2018-10-21T13:40:24.167
0,AGRICULTURE,17,161,7,4,26,132,2018-10-21T13:39:06.013
0,AGRICULTURE,18,172,67,4,26,132,2018-10-21T13:34:03.097
KHARIF,HORTICULTURE,22,75,47,6,14,203,2018-10-21T13:24:16.953
0,AGRICULTURE,18,0,67,4,26,814,2018-10-21T13:18:20.6
0,HORTICULTURE,11,78,7,1,55,937,2018-10-21T13:12:31.067
0,AGRICULTURE,5,174,7,0,24,784,2018-10-21T13:01:41.243
0,HORTICULTURE,6,76,7,1,55,937,2018-10-21T12:56:30.133
0,HORTICULTURE,6,76,7,1,55,937,2018-10-21T12:56:29.993
0,HORTICULTURE,22,38,7,3,36,241,2018-10-21T12:55:50.79
0,AGRICULTURE,0,0,7,1,55,245,2018-10-21T12:33:41.01
KHARIF,AGRICULTURE,5,174,1,6,20,47,2018-10-21T12:26:54.533
0,AGRICULTURE,5,174,7,3,36,660,2018-10-21T12:19:57.357
0,AGRICULTURE,5,174,7,3,36,660,2018-10-21T12:18:42.71
0,AGRICULTURE,5,174,7,3,36,660,2018-10-21T12:18:22.46
0,AGRICULTURE,18,172,67,4,26,302,2018-10-21T12:18:13.74
0,AGRICULTURE,5,174,7,3,36,939,2018-10-21T12:13:47.977
0,AGRICULTURE,5,174,7,3,36,186,2018-10-21T12:09:46.457
0,HORTICULTURE,6,92,67,5,19,62,2018-10-21T11:58:58.087
0,AGRICULTURE,18,172,67,2,33,348,2018-10-21T11:55:37.16
KHARIF,AGRICULTURE,5,174,67,6,20,374,2018-10-21T11:54:08.3
0,AGRICULTURE,21,223,67,5,19,656,2018-10-21T11:44:09.727
0,AGRICULTURE,17,161,7,2,33,348,2018-10-21T11:35:54.423
,AGRICULTURE,5,174,67,6,20,306,2018-10-21T11:33:40.263
0,AGRICULTURE,18,172,67,2,33,348,2018-10-21T11:28:07.717
0,AGRICULTURE,8,72,7,1,55,515,2018-10-21T11:27:35.003
0,AGRICULTURE,18,172,67,1,55,937,2018-10-21T11:18:48.5
0,HORTICULTURE,11,148,7,3,36,36,2018-10-21T11:17:20.94
0,AGRICULTURE,18,172,67,1,55,245,2018-10-21T11:14:00.197
0,AGRICULTURE,18,0,67,3,36,0,2018-10-21T10:59:37.763
0,AGRICULTURE,17,161,7,4,26,302,2018-10-21T10:56:29.19
0,AGRICULTURE,18,172,67,4,26,140,2018-10-21T10:55:22.343
,AGRICULTURE,5,174,67,6,14,202,2018-10-21T10:55:16.727
KHARIF,HORTICULTURE,22,39,1,6,20,329,2018-10-21T10:49:45.583
0,AGRICULTURE,8,72,7,1,55,515,2018-10-21T10:48:29.97
0,AGRICULTURE,18,172,67,1,55,245,2018-10-21T10:47:28.303
0,AGRICULTURE,5,174,7,4,26,132,2018-10-21T10:47:12.36
0,AGRICULTURE,17,53,7,1,55,515,2018-10-21T10:46:26.637
0,AGRICULTURE,17,161,7,2,33,512,2018-10-21T10:36:41.01
KHARIF,AGRICULTURE,5,174,67,6,20,329,2018-10-21T10:31:19.68
KHARIF,HORTICULTURE,22,231,1,6,20,696,2018-10-21T10:31:06.403
KHARIF,AGRICULTURE,5,174,1,6,20,450,2018-10-21T10:27:43.383
0,HORTICULTURE,6,76,7,1,55,322,2018-10-21T10:20:08.487
0,AGRICULTURE,5,174,7,4,26,174,2018-10-21T10:17:02.597
0,AGRICULTURE,18,172,67,1,55,804,2018-10-21T10:13:47.003
0,HORTICULTURE,22,51,7,1,55,322,2018-10-21T10:12:27.443
0,AGRICULTURE,5,174,7,4,26,174,2018-10-21T10:07:50.493
0,AGRICULTURE,18,172,67,3,36,281,2018-10-21T10:05:13.963
0,AGRICULTURE,18,172,67,2,33,443,2018-10-21T09:53:21.337
0,HORTICULTURE,22,54,7,4,26,403,2018-10-21T09:47:52.613
0,HORTICULTURE,22,54,7,4,26,403,2018-10-21T09:44:03.323
KHARIF,HORTICULTURE,22,231,1,6,20,188,2018-10-21T09:39:35.64
0,HORTICULTURE,11,148,7,3,36,710,2018-10-21T09:35:31.453
0,AGRICULTURE,18,172,67,1,55,201,2018-10-21T09:33:37.947
0,HORTICULTURE,15,183,7,4,26,302,2018-10-21T09:28:04.56
0,AGRICULTURE,17,161,7,4,26,302,2018-10-21T09:22:16.397
0,AGRICULTURE,5,174,7,3,36,713,2018-10-21T09:20:36.977
0,AGRICULTURE,5,174,7,3,36,713,2018-10-21T09:18:18.323
0,HORTICULTURE,22,87,7,1,55,616,2018-10-21T09:18:09.96
0,AGRICULTURE,5,174,7,3,36,713,2018-10-21T09:17:45.08
0,AGRICULTURE,5,174,7,3,36,713,2018-10-21T09:17:28.917
0,AGRICULTURE,18,172,67,3,36,663,2018-10-21T09:06:53.403
0,AGRICULTURE,18,172,67,3,36,663,2018-10-21T09:04:36.137
KHARIF,AGRICULTURE,5,174,67,6,20,732,2018-10-21T08:58:24.763
0,AGRICULTURE,18,172,67,1,55,214,2018-10-21T08:52:02.31
0,AGRICULTURE,18,172,67,3,36,936,2018-10-21T08:46:35.35
0,AGRICULTURE,17,108,7,3,36,847,2018-10-21T08:35:04.127
0,AGRICULTURE,18,172,67,1,55,201,2018-10-21T08:25:17.05
0,AGRICULTURE,18,172,67,1,55,201,2018-10-21T08:21:23.767
0,AGRICULTURE,18,172,67,1,55,201,2018-10-21T08:16:33.777
0,AGRICULTURE,18,172,67,1,55,201,2018-10-21T08:14:12.33
0,AGRICULTURE,18,172,67,5,19,110,2018-10-21T08:06:46.17
0,AGRICULTURE,5,174,7,0,24,557,2018-10-21T08:02:35.74
0,HORTICULTURE,22,48,7,4,26,132,2018-10-21T08:01:00.58
0,HORTICULTURE,22,58,7,4,26,800,2018-10-21T07:59:57.807
0,AGRICULTURE,18,172,67,5,19,62,2018-10-21T07:42:15.317
0,AGRICULTURE,18,172,67,4,26,302,2018-10-21T07:40:22.653
0,AGRICULTURE,18,172,67,5,19,110,2018-10-21T07:39:30.593
0,AGRICULTURE,17,108,7,3,36,469,2018-10-21T07:30:32.143
0,HORTICULTURE,22,58,7,3,36,555,2018-10-21T07:12:32.523
0,AGRICULTURE,5,0,7,3,36,710,2018-10-21T07:10:46.617
0,AGRICULTURE,5,174,7,3,36,55,2018-10-21T07:06:13.257
0,AGRICULTURE,17,108,7,3,36,303,2018-10-21T07:04:31.403
0,AGRICULTURE,17,108,7,3,36,635,2018-10-21T06:58:36.44
0,AGRICULTURE,18,172,67,2,33,348,2018-10-20T21:13:45.9
0,AGRICULTURE,17,161,7,4,26,302,2018-10-20T20:15:54.09
0,AGRICULTURE,8,72,7,1,55,937,2018-10-20T20:08:34.573
0,AGRICULTURE,5,0,7,0,24,557,2018-10-20T19:10:37.48
0,AGRICULTURE,18,172,67,2,33,348,2018-10-20T18:51:44.26
0,AGRICULTURE,18,172,67,2,33,443,2018-10-20T18:12:47.057
0,AGRICULTURE,5,174,7,3,36,936,2018-10-20T18:10:55.733
KHARIF,HORTICULTURE,22,58,1,6,14,892,2018-10-20T18:05:20.973
0,AGRICULTURE,18,172,67,2,33,793,2018-10-20T18:05:00.083
KHARIF,HORTICULTURE,22,58,1,6,14,892,2018-10-20T17:58:16.247
0,AGRICULTURE,0,0,67,2,33,512,2018-10-20T17:53:34.12
KHARIF,HORTICULTURE,22,54,1,6,20,821,2018-10-20T17:49:29.057
0,AGRICULTURE,5,174,7,2,33,0,2018-10-20T17:44:25.933
0,HORTICULTURE,11,18,7,4,26,928,2018-10-20T17:42:39.913
0,HORTICULTURE,9,149,5,0,24,74,2018-10-20T17:35:16.73
0,AGRICULTURE,18,172,67,2,33,443,2018-10-20T17:24:34.947
0,AGRICULTURE,8,72,7,1,55,199,2018-10-20T17:20:07.887
0,AGRICULTURE,8,72,7,1,55,245,2018-10-20T16:54:57.397
0,HORTICULTURE,11,110,7,1,55,937,2018-10-20T16:37:58.663
KHARIF,AGRICULTURE,5,174,67,6,20,231,2018-10-20T16:33:33.807
KHARIF,AGRICULTURE,5,174,1,6,20,307,2018-10-20T16:13:09.857
0,AGRICULTURE,5,174,7,3,36,24,2018-10-20T16:05:05.083
0,AGRICULTURE,17,161,7,4,26,706,2018-10-20T16:02:24.997
0,AGRICULTURE,10,246,7,1,55,199,2018-10-20T15:49:53.353
0,AGRICULTURE,18,172,67,1,55,804,2018-10-20T15:49:48.487
0,AGRICULTURE,5,241,7,1,55,199,2018-10-20T15:44:49.7
0,HORTICULTURE,22,38,7,4,26,928,2018-10-20T15:40:06.51
0,HORTICULTURE,22,38,7,5,19,656,2018-10-20T15:27:31.063
0,AGRICULTURE,18,172,67,1,55,616,2018-10-20T15:26:05.777
0,HORTICULTURE,22,54,7,5,19,62,2018-10-20T15:14:09.233
KHARIF,AGRICULTURE,5,174,1,6,20,696,2018-10-20T15:13:44.43
KHARIF,AGRICULTURE,5,174,67,6,20,168,2018-10-20T15:12:12.81
0,AGRICULTURE,18,172,67,2,33,793,2018-10-20T15:06:47.283
0,AGRICULTURE,18,172,67,5,19,110,2018-10-20T14:32:20.29
0,AGRICULTURE,18,172,67,3,36,476,2018-10-20T14:29:54.773
0,AGRICULTURE,5,174,7,3,36,67,2018-10-20T14:26:33.347
0,AGRICULTURE,18,172,67,3,36,299,2018-10-20T14:18:52.647
0,AGRICULTURE,5,174,7,3,36,241,2018-10-20T14:00:50.267
0,HORTICULTURE,22,58,7,3,36,241,2018-10-20T13:54:22.4
KHARIF,HORTICULTURE,22,32,1,6,14,203,2018-10-20T13:34:09.607
0,AGRICULTURE,5,174,7,3,36,310,2018-10-20T13:29:03.063
0,AGRICULTURE,18,172,67,3,36,32,2018-10-20T13:24:47.58
0,AGRICULTURE,18,172,67,3,36,281,2018-10-20T13:20:20.213
,AGRICULTURE,5,174,67,6,20,374,2018-10-20T13:16:17.07
0,AGRICULTURE,18,172,67,4,26,302,2018-10-20T13:11:33.913
0,AGRICULTURE,18,172,67,1,55,214,2018-10-20T12:55:50.42
0,AGRICULTURE,5,241,7,5,19,110,2018-10-20T12:50:21.307
0,HORTICULTURE,11,28,7,1,55,214,2018-10-20T12:46:56.4
0,AGRICULTURE,8,72,7,1,55,937,2018-10-20T12:36:44.253
0,AGRICULTURE,8,72,7,1,55,937,2018-10-20T12:34:38.83
0,AGRICULTURE,17,161,7,5,19,656,2018-10-20T12:18:00.8
KHARIF,AGRICULTURE,5,174,67,6,20,821,2018-10-20T12:04:15.087
0,AGRICULTURE,17,53,7,1,55,245,2018-10-20T11:49:15.12
0,HORTICULTURE,6,76,7,1,55,245,2018-10-20T11:46:16.077
0,AGRICULTURE,20,33,7,3,36,241,2018-10-20T11:42:38.067
KHARIF,AGRICULTURE,5,174,67,6,20,47,2018-10-20T11:40:55.857
0,AGRICULTURE,18,172,67,1,55,515,2018-10-20T11:33:25.917
KHARIF,AGRICULTURE,5,174,67,6,20,306,2018-10-20T11:28:12.543
0,HORTICULTURE,22,58,7,3,36,936,2018-10-20T11:27:58.533
0,AGRICULTURE,18,172,67,3,36,936,2018-10-20T11:26:13.39
0,HORTICULTURE,11,148,7,3,36,471,2018-10-20T11:22:51.54
0,AGRICULTURE,18,172,67,3,36,936,2018-10-20T11:20:21.89
KHARIF,AGRICULTURE,5,174,67,6,14,582,2018-10-20T11:16:09.95
0,AGRICULTURE,5,174,7,3,36,852,2018-10-20T11:10:42.283
0,HORTICULTURE,6,76,7,1,55,199,2018-10-20T11:04:09.74
0,HORTICULTURE,6,76,7,1,55,523,2018-10-20T10:51:50.873
0,AGRICULTURE,18,172,67,2,33,348,2018-10-20T10:46:38.047
0,AGRICULTURE,5,174,7,0,24,30,2018-10-20T10:46:01.683
0,AGRICULTURE,18,172,67,2,33,512,2018-10-20T10:38:10.513
0,AGRICULTURE,18,172,67,2,33,512,2018-10-20T10:38:10.513
0,AGRICULTURE,18,172,67,1,55,245,2018-10-20T10:26:41.233
0,AGRICULTURE,18,172,67,1,55,245,2018-10-20T10:25:36.213
0,AGRICULTURE,18,172,67,1,55,245,2018-10-20T10:21:05.1
0,HORTICULTURE,22,192,7,5,19,110,2018-10-20T10:20:28.99
0,AGRICULTURE,18,172,67,1,55,937,2018-10-20T10:19:53.36
0,HORTICULTURE,6,71,7,1,55,245,2018-10-20T10:09:19.217
0,AGRICULTURE,17,161,6,2,33,443,2018-10-20T10:06:57.41
0,AGRICULTURE,8,72,7,1,55,515,2018-10-20T10:05:18.023
0,AGRICULTURE,8,72,7,1,55,515,2018-10-20T10:01:36.283
0,AGRICULTURE,18,172,67,4,26,302,2018-10-20T09:58:42.06
0,AGRICULTURE,17,108,7,1,55,515,2018-10-20T09:50:42.937
0,AGRICULTURE,16,180,43,4,26,302,2018-10-20T09:48:23.66
0,HORTICULTURE,22,58,7,3,36,186,2018-10-20T09:45:47.957
0,AGRICULTURE,18,172,43,4,26,140,2018-10-20T09:43:30.033
0,AGRICULTURE,18,172,67,2,33,443,2018-10-20T09:32:08.36
0,AGRICULTURE,17,53,7,1,55,515,2018-10-20T09:23:22.23
0,AGRICULTURE,20,185,7,3,36,912,2018-10-20T09:16:17.3
0,AGRICULTURE,20,185,7,3,36,912,2018-10-20T09:15:25.417
KHARIF,AGRICULTURE,5,174,1,0,24,557,2018-10-20T09:12:52.067
0,AGRICULTURE,18,172,67,3,36,32,2018-10-20T09:02:30.98
0,HORTICULTURE,22,58,7,3,36,303,2018-10-20T08:55:46.877
0,AGRICULTURE,18,172,67,2,33,443,2018-10-20T08:47:07.457
0,AGRICULTURE,8,72,7,1,55,515,2018-10-20T08:36:22.317
0,HORTICULTURE,22,58,7,3,36,536,2018-10-20T08:28:39.65
0,AGRICULTURE,17,161,7,2,33,793,2018-10-20T08:24:14.9
0,AGRICULTURE,18,172,67,1,55,523,2018-10-20T08:19:50.23
0,HORTICULTURE,6,99,67,2,33,793,2018-10-20T08:08:38.88
0,AGRICULTURE,18,172,67,2,33,793,2018-10-20T08:07:17.277
0,AGRICULTURE,18,172,67,2,33,443,2018-10-20T08:06:19.98
0,AGRICULTURE,18,172,67,2,33,443,2018-10-20T08:01:23.28
0,AGRICULTURE,5,174,43,5,19,516,2018-10-20T07:59:05.69
,AGRICULTURE,5,174,67,6,20,231,2018-10-20T07:49:21.497
0,AGRICULTURE,18,172,67,2,33,348,2018-10-20T07:00:27.967
0,AGRICULTURE,18,172,67,2,33,348,2018-10-20T06:56:32.563
0,AGRICULTURE,8,72,7,1,55,515,2018-10-19T20:25:23.22
0,AGRICULTURE,18,172,67,1,55,245,2018-10-19T20:22:52.193
0,AGRICULTURE,18,172,67,2,33,512,2018-10-19T20:14:41.697
0,AGRICULTURE,18,172,67,1,55,245,2018-10-19T20:05:35.477
0,AGRICULTURE,18,172,67,3,36,133,2018-10-19T19:40:55.623
0,HORTICULTURE,11,148,7,3,36,152,2018-10-19T19:39:06.407
0,AGRICULTURE,17,108,7,3,36,939,2018-10-19T19:06:17.337
0,AGRICULTURE,5,174,7,3,36,22,2018-10-19T18:47:58.28
KHARIF,AGRICULTURE,5,174,67,6,20,450,2018-10-19T18:41:14.957
0,AGRICULTURE,18,172,67,1,55,245,2018-10-19T17:57:44.66
0,AGRICULTURE,17,108,7,3,36,208,2018-10-19T17:55:57.907
0,AGRICULTURE,18,172,67,1,55,245,2018-10-19T17:54:42.637
0,HORTICULTURE,11,63,7,2,33,512,2018-10-19T17:46:55.587
0,AGRICULTURE,17,161,7,2,33,348,2018-10-19T17:34:36.69
0,AGRICULTURE,17,161,7,2,33,348,2018-10-19T17:34:00.28
0,AGRICULTURE,8,72,7,3,36,24,2018-10-19T17:32:55.103
0,AGRICULTURE,8,72,7,3,36,24,2018-10-19T17:30:09.79
0,AGRICULTURE,18,172,67,4,26,140,2018-10-19T17:17:47.583
KHARIF,AGRICULTURE,5,174,1,6,20,47,2018-10-19T17:08:29.977
0,HORTICULTURE,19,229,7,4,26,302,2018-10-19T16:41:54.09
0,HORTICULTURE,19,229,7,4,26,302,2018-10-19T16:40:05.48
0,AGRICULTURE,8,72,7,1,55,523,2018-10-19T16:40:04.45
0,HORTICULTURE,22,58,7,3,36,555,2018-10-19T16:35:16.897
0,HORTICULTURE,11,138,7,2,33,512,2018-10-19T16:22:57
KHARIF,HORTICULTURE,22,58,1,6,14,203,2018-10-19T15:57:45.75
0,HORTICULTURE,6,76,7,1,55,616,2018-10-19T15:44:40.02
0,AGRICULTURE,8,72,7,1,55,199,2018-10-19T15:43:59.023
0,HORTICULTURE,22,58,7,1,55,937,2018-10-19T15:13:09.917
KHARIF,HORTICULTURE,22,191,55,6,20,231,2018-10-19T14:32:51.33
0,AGRICULTURE,5,241,7,2,33,793,2018-10-19T14:28:22.87
0,AGRICULTURE,18,172,67,1,55,245,2018-10-19T13:47:32.16
0,AGRICULTURE,5,174,7,4,26,140,2018-10-19T13:16:02.667
0,HORTICULTURE,11,170,7,2,33,443,2018-10-19T13:10:12.757
0,HORTICULTURE,22,58,7,4,26,302,2018-10-19T12:50:56.51
0,AGRICULTURE,18,172,67,2,33,512,2018-10-19T12:28:37.167
KHARIF,AGRICULTURE,5,174,67,6,20,306,2018-10-19T12:27:30.587
0,AGRICULTURE,8,72,7,1,55,201,2018-10-19T12:25:21.993
KHARIF,AGRICULTURE,5,174,1,6,20,231,2018-10-19T12:23:58.877
0,AGRICULTURE,5,174,7,4,26,391,2018-10-19T12:14:56.913
KHARIF,AGRICULTURE,5,174,67,6,14,582,2018-10-19T11:57:32.803
0,AGRICULTURE,18,172,67,1,55,804,2018-10-19T11:52:17.09
0,HORTICULTURE,22,58,7,3,36,635,2018-10-19T11:47:13.573
0,HORTICULTURE,15,0,7,1,55,804,2018-10-19T11:44:57.323
0,AGRICULTURE,18,172,67,4,26,140,2018-10-19T11:39:03.497
0,AGRICULTURE,18,172,67,1,55,201,2018-10-19T11:15:59.803
KHARIF,HORTICULTURE,22,75,1,6,20,66,2018-10-19T11:15:44.17
0,HORTICULTURE,22,191,7,4,26,140,2018-10-19T11:00:52.207
0,AGRICULTURE,8,72,7,1,55,804,2018-10-19T10:52:41.82
KHARIF,HORTICULTURE,22,231,1,6,20,696,2018-10-19T10:50:54.287
0,HORTICULTURE,6,91,7,1,55,937,2018-10-19T10:50:01.513
KHARIF,AGRICULTURE,5,174,1,6,20,696,2018-10-19T10:49:50.687
KHARIF,AGRICULTURE,5,174,67,6,14,202,2018-10-19T10:42:36.753
0,AGRICULTURE,0,0,7,1,55,214,2018-10-19T10:27:28.363
0,AGRICULTURE,5,174,7,3,36,912,2018-10-19T10:25:38.727
0,AGRICULTURE,18,172,67,3,36,663,2018-10-19T10:23:59.12
0,AGRICULTURE,17,161,7,2,33,512,2018-10-19T10:23:08.84
0,HORTICULTURE,11,176,7,4,26,800,2018-10-19T10:20:44.883
0,HORTICULTURE,6,91,7,1,55,937,2018-10-19T10:19:37.413
0,AGRICULTURE,17,161,7,2,33,512,2018-10-19T10:14:26.177
0,AGRICULTURE,5,174,7,4,26,140,2018-10-19T10:11:44.933
0,AGRICULTURE,18,172,43,4,26,140,2018-10-19T10:11:02.78
0,AGRICULTURE,18,172,67,2,33,512,2018-10-19T10:10:48.82
0,ANIMAL HUSBANDRY,2,36,7,5,19,516,2018-10-19T10:06:21.98
0,AGRICULTURE,5,174,7,4,26,403,2018-10-19T10:04:29.91
0,AGRICULTURE,8,72,7,1,55,515,2018-10-19T09:57:17.18
0,AGRICULTURE,18,0,7,1,55,201,2018-10-19T09:54:16.967
0,ANIMAL HUSBANDRY,2,36,7,5,19,516,2018-10-19T09:45:24.13
KHARIF,AGRICULTURE,5,174,1,6,20,306,2018-10-19T09:44:12.137
0,AGRICULTURE,17,161,7,2,33,512,2018-10-19T09:43:06.837
0,HORTICULTURE,11,148,7,4,26,302,2018-10-19T09:42:21.657
0,AGRICULTURE,17,161,7,2,33,443,2018-10-19T09:41:33.767
0,AGRICULTURE,18,172,67,2,33,348,2018-10-19T09:33:11.443
0,AGRICULTURE,16,147,7,3,36,744,2018-10-19T09:04:44.763
0,HORTICULTURE,22,38,7,4,26,800,2018-10-19T09:03:39.353
0,AGRICULTURE,5,174,7,4,26,174,2018-10-19T08:58:04.937
