Sector,Category,Crop,QueryType,StateName,DistrictName,BlockName
1,18,172,1,0,38,88
1,18,172,1,0,38,88
1,18,172,1,0,38,88
4,22,192,1,6,11,648
1,5,174,67,6,11,783
1,5,174,23,0,24,784
1,18,172,38,0,10,580
1,18,172,67,5,45,758
1,5,241,67,4,16,220
4,11,138,67,2,33,443
4,22,191,67,6,11,783
1,18,172,47,1,50,376
1,21,223,23,4,16,64
1,5,241,43,2,33,348
1,5,174,67,6,11,783
1,18,172,67,4,16,707
4,11,19,55,4,16,107
1,20,27,67,2,33,348
1,18,172,67,0,17,227
4,22,48,23,4,16,107
1,18,172,67,0,24,355
1,5,174,68,0,17,227
4,22,30,67,6,11,586
1,20,185,1,4,16,119
4,11,63,27,2,33,348
1,5,174,1,6,11,262
4,22,58,1,4,16,120
1,18,172,67,2,33,839
1,18,172,1,0,24,204
4,11,10,67,4,16,521
1,18,172,67,2,33,793
1,18,172,62,2,33,512
1,18,172,1,0,38,88
1,18,172,1,0,38,88
1,18,172,1,0,38,88
1,18,172,38,0,24,74
1,5,241,67,4,16,786
1,16,215,1,1,50,376
1,5,241,67,5,45,756
1,5,241,67,2,33,793
4,22,75,1,0,24,557
1,18,172,67,2,33,793
4,22,191,67,6,11,587
4,22,191,67,6,11,150
1,5,174,1,0,10,580
1,18,172,67,2,33,443
1,5,241,67,4,16,707
1,20,27,67,6,11,783
1,17,161,67,6,11,641
1,5,174,67,6,11,587
1,20,27,43,2,33,348
4,22,191,67,6,11,511
1,5,20,67,2,33,512
1,18,172,1,4,16,107
1,18,172,67,2,33,443
1,18,172,38,0,38,725
1,18,172,38,0,38,725
1,18,172,38,0,38,725
4,22,169,1,4,16,64
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,24,30
1,18,172,67,0,24,30
1,17,211,1,1,50,688
1,18,172,67,0,10,580
1,18,172,67,0,38,544
1,18,172,67,0,38,544
1,18,172,67,0,38,544
1,18,172,22,0,38,544
1,18,172,22,0,38,544
1,18,172,22,0,38,544
1,18,172,67,2,33,793
1,18,172,67,2,33,443
4,22,38,1,4,16,775
1,5,241,27,5,45,103
1,18,172,67,2,33,443
1,5,241,67,5,45,235
1,18,172,38,0,24,71
1,18,172,67,2,33,443
4,15,5,38,4,16,119
1,18,172,43,2,33,793
4,11,148,23,4,16,78
1,18,172,38,1,50,746
1,18,172,67,2,33,443
1,18,172,67,2,33,512
4,22,231,1,0,17,542
1,5,241,67,5,45,756
1,18,172,9,1,50,746
1,20,27,1,4,16,107
1,18,172,67,4,16,64
1,18,172,38,4,16,78
1,5,241,67,5,45,486
1,5,174,1,6,11,760
4,22,231,47,2,33,512
4,11,148,47,4,16,866
1,18,172,22,0,24,557
1,18,172,67,2,33,443
1,18,172,67,2,33,793
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,4,16,78
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,2,33,839
3,13,97,30,5,45,486
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
4,11,138,1,0,10,849
1,18,172,38,1,50,376
1,18,172,67,0,10,100
4,22,169,1,4,16,707
1,18,172,67,4,16,295
1,18,172,67,4,16,707
4,22,58,1,6,11,587
4,22,169,27,1,50,527
1,18,172,38,1,50,688
1,18,172,22,0,24,557
1,17,53,1,1,50,940
1,20,107,1,0,10,485
1,20,33,1,0,10,485
1,18,172,67,4,16,107
1,5,174,27,0,24,557
1,18,172,22,0,24,557
4,22,188,1,6,11,344
1,5,174,1,0,24,557
4,22,169,1,4,16,521
1,18,172,67,4,16,295
1,18,172,67,2,33,443
1,18,172,43,2,33,0
4,22,30,1,0,38,725
4,22,30,1,0,38,725
4,22,30,1,0,38,725
1,20,185,0,4,16,107
1,5,241,67,5,45,756
1,18,172,67,4,16,707
1,5,241,67,5,45,235
4,22,169,1,6,11,587
4,11,63,47,2,33,443
1,18,172,38,4,16,786
1,18,172,22,0,17,227
1,21,223,23,4,16,759
4,6,154,43,2,33,512
1,18,172,43,2,33,512
1,5,20,67,2,33,443
1,18,172,67,2,33,443
1,18,172,67,1,50,380
1,5,174,1,6,11,648
4,11,148,23,5,45,486
4,11,179,1,5,45,756
2,2,36,24,5,45,235
1,18,172,67,4,16,119
4,11,28,23,2,33,348
2,2,36,10,2,33,512
1,18,172,67,5,45,758
4,11,63,1,2,33,793
1,18,172,67,5,45,756
1,18,172,67,4,16,866
1,17,120,67,2,33,512
1,17,161,1,5,45,235
4,11,157,1,2,33,512
1,18,172,67,4,16,120
4,22,169,1,6,11,463
1,10,109,67,2,33,348
1,18,172,0,0,24,557
1,20,107,63,5,45,235
1,17,108,23,0,24,204
4,11,148,47,6,11,761
4,22,75,1,0,38,796
4,22,75,1,0,38,796
4,22,75,1,0,38,796
1,18,172,27,0,24,204
4,22,240,1,0,38,725
4,22,240,1,0,38,725
4,22,240,1,0,38,725
1,18,172,63,2,33,348
4,22,32,23,0,38,88
4,22,32,23,0,38,88
4,22,32,23,0,38,88
1,5,241,67,2,33,348
1,20,107,67,2,33,793
4,22,169,1,6,11,511
4,11,148,1,1,50,746
1,5,241,67,5,45,235
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,20,107,38,2,33,443
1,18,172,43,4,16,220
1,18,172,67,2,33,348
1,18,172,67,0,17,542
4,11,19,47,4,16,85
4,22,191,67,5,45,756
1,5,241,67,5,45,756
1,18,172,67,5,45,685
1,18,172,38,1,50,746
1,17,211,1,1,50,488
4,22,38,55,2,33,793
4,6,71,43,2,33,512
4,22,58,1,6,11,641
1,20,27,1,0,10,100
1,18,172,67,2,33,443
1,5,241,67,5,45,685
1,18,172,38,4,16,866
1,20,27,1,6,11,587
4,22,169,1,6,11,463
1,18,172,67,2,33,793
4,22,58,1,6,11,605
4,6,71,1,2,33,512
4,22,35,64,2,33,348
4,11,148,9,4,16,119
1,5,20,67,2,33,348
1,18,172,67,4,16,295
1,5,174,1,0,38,796
1,5,174,1,0,38,796
1,5,174,1,0,38,796
4,9,200,23,5,45,321
4,9,200,23,5,45,321
4,6,71,67,2,33,512
1,18,172,67,2,33,839
1,18,172,56,0,24,557
1,18,172,67,5,45,235
4,11,148,1,0,38,544
4,11,148,1,0,38,544
4,11,148,1,0,38,544
4,22,240,1,0,24,204
1,18,172,67,4,16,295
1,18,172,67,2,33,512
1,18,172,67,5,45,756
1,18,172,67,4,16,220
1,18,172,67,2,33,512
4,22,169,1,4,16,221
1,5,174,1,6,11,150
4,11,148,9,4,16,107
1,18,172,67,2,33,443
1,5,174,67,6,11,783
1,16,21,0,1,50,609
1,18,172,67,2,33,839
4,22,30,55,2,33,443
4,22,30,1,2,33,443
1,5,174,1,6,11,586
1,18,172,43,2,33,443
1,18,172,67,5,45,756
1,18,172,67,4,16,786
4,22,231,1,0,10,100
4,22,38,1,6,11,587
4,22,75,1,6,11,587
4,22,32,23,0,38,796
4,22,32,23,0,38,796
4,22,32,23,0,38,796
1,18,172,1,0,24,30
1,18,172,63,2,33,512
1,18,172,67,2,33,512
4,22,54,23,5,45,321
1,20,107,1,5,45,321
4,11,143,23,4,16,707
4,11,148,23,0,17,542
1,5,174,1,6,11,648
4,22,38,23,0,17,508
4,22,145,65,2,33,348
4,11,148,23,0,38,544
4,11,148,23,0,38,544
4,11,148,23,0,38,544
1,5,174,1,6,11,648
1,5,174,23,0,38,88
1,5,174,23,0,38,88
1,5,174,23,0,38,88
4,11,148,47,6,11,761
4,11,148,47,6,11,761
1,18,172,67,2,33,443
1,20,27,1,4,16,220
1,18,172,67,4,16,64
1,5,174,68,0,38,59
1,5,174,68,0,38,59
1,5,174,68,0,38,59
1,18,172,2,5,45,486
4,11,148,1,0,10,100
4,11,123,27,2,33,348
4,22,236,23,0,38,88
4,22,236,23,0,38,88
4,22,236,23,0,38,88
1,18,172,38,4,16,220
4,22,38,23,0,24,204
1,17,161,43,2,33,839
1,20,185,1,4,16,759
4,22,35,1,4,16,295
4,22,75,23,0,24,557
1,18,172,43,1,50,380
1,17,211,1,1,50,688
1,18,172,23,1,50,380
1,18,172,23,1,50,688
1,18,172,43,2,33,0
1,20,90,43,1,50,309
4,22,192,1,0,24,784
1,17,211,1,1,50,380
1,18,172,1,2,33,793
4,22,73,1,0,10,100
4,22,45,67,6,11,511
1,5,241,67,5,45,756
4,11,105,1,4,16,786
1,18,172,67,4,16,707
1,18,172,38,0,38,725
1,18,172,38,0,38,725
1,18,172,38,0,38,725
1,18,172,67,2,33,443
1,18,172,67,2,33,512
4,11,179,1,5,45,235
1,18,172,68,2,33,443
1,18,172,67,2,33,793
4,22,35,1,4,16,64
4,6,71,23,2,33,512
1,18,172,67,2,33,512
1,5,241,67,5,45,685
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,5,174,23,0,38,796
1,5,174,23,0,38,796
1,5,174,23,0,38,796
1,5,241,67,2,33,443
4,11,148,1,5,45,486
4,11,148,23,1,50,861
1,18,172,49,0,24,784
1,18,172,67,2,33,443
1,18,172,67,2,33,793
4,22,35,1,4,16,775
1,18,172,38,0,38,796
1,18,172,38,0,38,796
1,18,172,38,0,38,796
1,5,174,1,0,38,796
1,5,174,1,0,38,796
1,5,174,1,0,38,796
1,18,172,23,1,50,901
1,5,241,67,5,45,235
1,5,174,1,0,24,204
1,18,172,22,0,24,204
1,18,172,22,0,24,204
1,5,241,68,0,24,694
1,5,174,1,0,24,204
4,22,159,23,5,45,321
1,17,211,1,6,11,150
4,22,58,1,6,11,511
1,18,172,38,0,24,784
1,18,172,67,4,16,85
1,18,172,38,1,50,488
4,22,30,1,0,38,88
4,22,30,1,0,38,88
4,22,30,1,0,38,88
4,22,178,23,5,45,756
4,22,178,67,5,45,756
4,11,3,1,6,11,760
4,22,169,1,5,45,486
1,18,172,67,2,33,443
1,18,172,67,2,33,348
1,5,241,67,5,45,756
1,18,172,22,0,17,227
1,18,172,1,0,17,227
1,18,172,1,0,17,227
4,22,191,23,6,11,586
4,11,148,23,4,16,295
1,18,172,38,0,24,557
1,18,172,67,4,16,107
1,5,241,67,4,16,107
1,20,107,58,4,16,786
4,11,176,23,1,50,901
4,22,32,1,0,24,30
4,22,30,1,0,17,227
1,5,241,23,4,16,220
1,20,27,43,2,33,793
1,18,172,67,2,33,512
1,18,172,67,2,33,512
1,17,161,43,2,33,512
4,11,209,23,1,50,380
1,18,172,38,1,50,244
4,22,231,1,0,24,204
4,22,75,1,1,50,376
1,18,172,1,0,10,100
1,18,172,67,5,45,756
1,18,172,23,1,50,244
1,20,139,2,5,45,321
1,18,172,43,1,50,901
4,22,38,23,4,16,119
4,11,176,1,6,11,623
4,11,63,1,0,38,544
4,11,63,1,0,38,544
4,11,63,1,0,38,544
1,20,27,43,2,33,839
1,20,27,67,2,33,348
1,18,172,67,2,33,443
4,22,38,1,0,38,88
4,22,38,1,0,38,88
4,22,38,1,0,38,88
4,22,169,1,5,45,321
1,18,172,67,2,33,443
1,18,172,67,0,24,355
1,5,174,1,6,11,642
4,22,38,1,0,38,725
4,22,38,1,0,38,725
4,22,38,1,0,38,725
1,5,241,67,5,45,486
4,11,148,1,6,11,783
1,18,172,38,2,33,512
1,20,27,23,0,10,580
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,2,33,839
1,5,174,67,6,11,344
4,22,32,1,6,11,587
1,18,172,0,2,33,512
1,18,172,38,1,50,376
4,6,99,43,2,33,348
1,5,241,67,2,33,512
4,22,58,1,2,33,512
2,2,36,24,5,45,685
1,18,172,67,5,45,235
1,18,172,23,0,10,580
1,20,33,1,1,50,688
4,22,65,1,1,50,688
2,2,36,11,5,45,685
1,18,172,67,5,45,685
1,20,27,67,2,33,348
1,18,172,57,2,33,348
1,18,172,63,0,24,664
1,5,241,67,5,45,235
4,22,191,67,6,11,511
1,18,172,67,2,33,793
1,18,172,67,2,33,443
4,22,58,23,0,38,725
4,22,58,23,0,38,725
4,22,58,23,0,38,725
1,20,33,67,2,33,348
1,18,172,67,2,33,443
4,22,30,1,2,33,512
4,11,148,1,5,45,321
4,11,148,23,4,16,119
1,5,241,67,5,45,486
4,11,186,23,5,45,486
1,18,172,67,2,33,512
1,21,223,27,5,45,486
4,22,169,47,6,11,586
4,11,148,1,0,17,542
1,18,172,38,2,33,512
1,18,172,43,2,33,793
1,20,185,1,4,16,707
4,22,191,67,6,11,783
1,18,172,67,5,45,486
4,11,148,1,5,45,321
1,5,174,1,0,38,544
1,5,174,1,0,38,544
1,5,174,1,0,38,544
4,22,169,23,5,45,321
1,5,174,1,0,38,544
1,5,174,1,0,38,544
1,5,174,1,0,38,544
4,22,30,1,2,33,512
4,22,231,1,6,11,605
1,5,174,67,6,11,150
1,18,172,38,2,33,512
1,18,172,67,0,17,227
1,18,172,67,0,17,227
4,22,30,1,2,33,512
1,5,241,43,4,16,119
1,18,172,68,0,24,0
1,17,161,67,6,11,641
1,18,172,43,2,33,839
1,18,172,67,5,45,486
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,5,174,67,6,11,587
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
4,22,191,67,6,11,587
4,22,191,67,6,11,587
4,22,30,1,6,11,511
4,22,38,1,6,11,511
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
4,22,73,1,0,24,355
1,20,33,47,0,24,355
4,22,30,1,6,11,760
4,11,148,1,5,45,486
4,22,30,1,0,17,227
4,22,169,1,6,11,586
1,5,174,1,6,11,511
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,0,0,24,784
4,22,75,1,6,11,641
1,18,172,67,2,33,512
2,2,36,10,4,16,78
1,18,172,67,0,24,355
1,18,172,67,5,45,756
1,18,172,1,0,38,544
1,18,172,1,0,38,544
1,18,172,1,0,38,544
4,22,30,1,2,33,512
4,22,240,23,0,38,725
4,22,240,23,0,38,725
4,22,240,23,0,38,725
1,20,33,23,0,24,784
1,5,241,23,0,24,71
1,5,241,1,5,45,685
1,18,172,1,0,24,694
1,5,241,67,2,33,443
4,11,148,23,4,16,120
4,11,179,67,5,45,235
2,2,36,24,5,45,321
1,18,172,38,0,24,784
1,18,172,67,0,38,88
1,18,172,67,0,38,88
1,18,172,67,0,38,88
1,18,172,38,0,24,30
1,18,172,38,4,16,786
1,18,172,67,5,45,756
4,22,191,67,5,45,756
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,21,223,23,5,45,321
1,18,172,67,5,45,685
1,18,172,67,5,45,321
4,11,148,1,4,16,220
4,22,240,1,0,24,557
1,18,172,38,0,24,557
4,22,75,1,4,16,119
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,22,0,38,796
1,18,172,22,0,38,796
1,18,172,22,0,38,796
1,18,172,38,2,33,793
1,18,172,67,2,33,512
4,6,71,23,5,45,321
4,6,71,43,2,33,443
1,18,172,67,2,33,793
4,11,148,1,5,45,321
1,18,172,67,4,16,64
1,18,172,22,0,38,796
1,18,172,22,0,38,796
1,18,172,22,0,38,796
1,18,172,22,0,38,796
1,18,172,22,0,38,796
1,18,172,22,0,38,796
1,18,172,67,2,33,512
1,20,27,67,2,33,793
1,5,174,1,0,38,796
1,5,174,1,0,38,796
1,5,174,1,0,38,796
1,5,174,27,0,38,796
1,5,174,27,0,38,796
1,5,174,27,0,38,796
1,18,172,22,0,38,796
1,18,172,22,0,38,796
1,18,172,22,0,38,796
4,11,148,23,4,16,707
1,5,174,1,6,11,150
4,11,148,47,2,33,793
1,18,172,67,2,33,793
1,18,172,43,2,33,512
1,18,172,1,0,38,725
1,18,172,1,0,38,725
1,18,172,1,0,38,725
1,18,172,57,6,11,587
1,20,27,1,6,11,150
1,18,172,67,5,45,486
1,5,241,67,2,33,443
1,5,241,43,2,33,793
1,5,174,68,6,11,648
4,11,148,47,6,11,783
1,18,172,67,0,10,100
1,4,24,43,4,16,707
1,18,172,38,0,24,74
4,22,169,1,6,11,586
4,11,176,23,4,16,707
1,18,172,67,2,33,348
4,22,231,1,0,38,88
4,22,231,1,0,38,88
4,22,231,1,0,38,88
1,18,172,58,1,50,309
4,6,99,1,2,33,793
1,18,172,67,2,33,443
1,18,172,9,5,45,235
4,11,170,47,2,33,793
4,22,181,1,5,45,756
1,18,172,67,2,33,348
4,11,148,1,5,45,321
4,11,176,55,4,16,759
4,9,200,67,2,33,512
4,22,38,1,6,11,642
1,5,174,23,0,38,88
1,5,174,23,0,38,88
1,5,174,23,0,38,88
4,22,231,1,0,32,442
4,22,169,23,0,24,204
1,5,241,67,4,16,866
1,18,172,38,4,16,707
1,5,241,67,2,33,793
4,11,138,1,0,10,485
1,18,172,54,0,10,580
1,20,33,1,0,24,355
1,18,172,67,5,45,756
1,20,27,43,2,33,793
1,18,172,54,0,10,580
1,18,172,54,0,17,634
1,18,172,54,0,17,634
1,20,107,15,0,24,74
1,5,241,67,5,45,486
4,11,148,1,4,16,107
4,22,32,1,0,17,542
1,18,172,67,2,33,348
1,5,174,1,6,11,511
1,5,174,1,6,11,760
4,22,169,1,0,10,485
1,18,172,54,0,10,485
1,5,174,1,6,11,760
1,18,172,54,0,17,634
4,22,75,1,6,11,587
4,11,148,1,6,11,783
1,18,172,23,0,10,708
1,18,172,54,0,17,542
4,19,66,1,0,10,294
1,20,27,1,0,17,508
1,20,27,1,0,17,508
1,18,172,54,0,10,100
1,18,172,54,0,10,100
1,18,172,54,0,10,100
1,18,172,54,0,10,100
1,5,241,67,5,45,756
1,18,172,67,2,33,0
4,22,192,1,0,24,784
1,5,174,68,0,10,849
1,5,174,68,6,11,783
1,18,172,57,0,10,849
1,5,174,27,6,11,586
4,22,30,27,1,50,746
4,11,138,23,0,38,725
4,11,138,23,0,38,725
4,11,138,23,0,38,725
4,22,58,1,0,38,725
4,22,58,1,0,38,725
4,22,58,1,0,38,725
1,18,172,67,4,16,119
4,11,148,1,4,16,120
1,5,174,1,6,11,150
1,5,174,1,0,38,59
1,5,174,1,0,38,59
1,5,174,1,0,38,59
1,5,20,67,2,33,348
1,21,223,47,4,16,120
1,5,241,67,2,33,443
1,18,172,67,2,33,348
1,5,20,67,2,33,348
4,22,75,47,6,11,587
4,22,169,1,6,11,842
4,6,99,67,2,33,348
1,18,172,67,2,33,348
1,18,172,67,2,33,348
4,22,75,1,0,32,442
1,5,174,1,6,11,760
4,22,75,1,6,11,760
4,22,231,1,0,24,784
4,22,231,1,0,38,88
4,22,231,1,0,38,88
4,22,231,1,0,38,88
4,22,231,1,0,38,88
4,22,231,1,0,38,88
4,22,231,1,0,38,88
4,22,178,23,5,45,235
1,5,20,67,2,33,348
4,22,30,1,0,24,694
1,18,172,38,0,24,784
1,5,241,47,2,33,793
1,17,211,2,1,50,901
1,5,241,67,2,33,793
4,22,172,1,0,10,293
1,5,241,67,2,33,348
4,22,73,1,0,24,784
1,5,241,47,2,33,512
1,5,241,67,2,33,512
4,11,176,1,0,32,442
1,18,172,1,2,33,348
1,18,172,67,2,33,348
1,18,172,67,2,33,348
1,18,172,67,2,33,348
4,22,30,1,2,33,512
1,18,172,67,2,33,348
1,5,241,67,2,33,348
1,18,172,67,2,33,443
1,20,33,47,0,10,580
1,20,33,1,0,10,580
4,11,143,1,4,16,78
4,11,176,23,4,16,759
4,22,30,1,6,11,642
1,18,172,67,4,16,295
4,22,192,1,0,17,542
1,18,172,67,2,33,793
4,22,169,1,6,11,641
1,18,172,67,2,33,512
1,20,33,63,0,24,664
1,20,107,63,0,38,544
1,20,107,63,0,38,544
1,20,107,63,0,38,544
1,5,174,1,6,11,511
1,18,172,67,2,33,348
4,22,169,1,6,11,641
1,20,27,1,4,16,107
1,18,172,67,1,50,901
4,22,30,1,0,17,227
1,18,172,67,2,33,348
1,18,172,22,0,17,227
4,22,178,1,6,11,783
1,18,172,0,1,50,901
4,22,75,1,6,11,783
4,22,191,1,6,11,150
1,20,33,27,0,10,100
1,5,174,1,6,11,642
1,17,211,23,1,50,940
1,18,172,38,1,50,746
1,18,172,67,5,45,321
1,5,174,1,6,11,150
1,18,172,67,5,45,756
1,5,174,67,6,11,587
1,18,172,67,0,17,227
1,5,174,68,6,11,648
1,18,172,67,2,33,793
1,5,174,47,6,11,783
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,22,0,38,796
1,18,172,22,0,38,796
1,18,172,22,0,38,796
1,18,172,67,2,33,348
1,18,172,67,2,33,443
4,22,231,1,5,45,235
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,59
1,18,172,67,0,38,59
1,18,172,67,0,38,59
1,18,172,67,0,38,59
1,18,172,67,0,38,59
1,18,172,67,0,38,59
4,22,231,1,5,45,685
1,5,241,67,5,45,685
1,18,172,67,0,10,100
4,22,169,1,6,11,344
4,22,169,1,6,11,760
1,18,172,67,2,33,348
1,18,172,67,0,38,544
1,18,172,67,0,38,544
1,18,172,67,0,38,544
1,18,172,43,1,50,901
2,2,36,24,2,33,839
4,22,30,1,4,16,759
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,23,1,50,376
4,22,30,23,4,16,775
4,22,169,1,4,16,119
1,18,172,67,1,50,901
1,18,172,67,4,16,220
1,5,174,23,0,10,580
1,18,172,23,1,50,376
1,18,172,23,1,50,901
1,18,172,38,0,10,100
4,22,38,1,0,24,557
1,21,223,67,4,16,866
1,18,172,67,4,16,866
1,5,241,67,4,16,707
1,5,241,1,5,45,321
1,18,172,38,1,50,901
1,17,108,9,4,16,707
1,17,53,27,4,16,220
1,18,172,67,0,24,355
1,5,174,23,0,17,542
1,18,172,57,1,50,527
4,11,170,1,2,33,839
1,5,241,67,4,16,295
1,18,172,67,2,33,348
1,5,241,67,5,45,756
4,11,189,47,2,33,512
1,20,185,67,4,16,295
1,5,20,58,1,50,370
1,18,172,67,4,16,119
4,22,231,1,2,33,443
4,22,38,47,2,33,443
1,18,172,38,0,10,100
4,22,188,1,6,11,511
1,5,174,1,6,11,587
1,18,172,67,5,45,685
4,22,30,1,1,50,901
4,11,176,23,1,50,901
1,5,241,67,5,45,486
4,22,38,55,2,33,443
1,5,174,1,6,11,587
4,22,178,1,0,10,293
1,18,172,67,5,45,756
1,20,33,49,4,16,786
4,22,58,1,6,11,605
4,11,63,47,2,33,443
4,6,99,67,2,33,443
1,18,172,67,2,33,348
4,22,40,1,1,50,376
1,18,172,67,2,33,348
1,5,241,67,5,45,235
1,18,172,67,2,33,348
4,22,178,1,0,10,293
1,5,241,38,4,16,119
4,22,169,1,4,16,220
4,22,178,1,0,10,293
1,5,174,1,6,11,150
4,22,58,1,6,11,150
1,18,172,67,0,32,116
1,18,172,23,1,50,609
1,18,172,23,1,50,309
1,18,172,38,0,17,508
4,11,148,1,4,16,119
1,5,241,67,5,45,756
1,5,174,47,0,10,849
1,18,172,67,2,33,443
1,5,174,68,6,11,842
4,6,76,1,1,50,488
1,18,172,23,1,50,309
4,22,169,23,1,50,940
1,18,172,1,1,50,901
4,11,148,1,4,16,759
1,18,172,67,2,33,512
1,18,172,62,5,45,235
1,18,172,67,4,16,707
4,11,138,1,0,38,544
4,11,138,1,0,38,544
4,11,138,1,0,38,544
4,22,38,1,6,11,761
1,5,174,1,0,24,557
1,5,174,1,0,24,557
1,18,172,67,2,33,443
4,11,148,1,5,45,321
1,18,172,67,4,16,119
4,6,71,1,2,33,512
4,11,148,23,4,16,220
4,11,148,1,4,16,85
1,18,172,67,0,24,74
4,22,30,64,2,33,348
4,22,169,1,6,11,344
4,22,169,1,6,11,463
4,11,148,1,4,16,85
1,18,172,67,2,33,348
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,2,33,443
1,18,172,67,2,33,443
1,5,241,67,4,16,707
4,11,138,27,6,11,641
3,13,68,29,2,33,793
1,18,172,67,1,50,380
1,5,20,67,2,33,793
1,18,172,67,2,33,793
4,22,87,43,1,50,688
4,22,38,1,0,38,725
4,22,38,1,0,38,725
4,22,38,1,0,38,725
4,22,169,1,6,11,783
4,22,169,1,6,11,511
1,18,172,38,0,17,634
1,18,172,38,0,10,485
4,22,75,1,2,33,348
4,22,38,67,6,11,783
1,18,172,67,2,33,348
4,22,145,1,2,33,348
1,18,172,67,2,33,443
1,18,172,1,0,10,578
1,5,174,1,6,11,642
4,9,100,23,5,45,321
1,18,172,38,4,16,107
1,17,216,38,2,33,348
1,5,241,67,4,16,113
1,5,20,0,2,33,348
1,17,120,67,2,33,443
4,22,169,1,4,16,707
4,22,172,1,4,16,119
1,17,211,27,1,50,380
1,5,241,67,5,45,685
1,18,172,54,0,38,544
1,18,172,54,0,38,544
1,18,172,54,0,38,544
1,18,172,22,0,38,544
1,18,172,22,0,38,544
1,18,172,22,0,38,544
4,22,169,67,5,45,321
1,18,172,67,2,33,512
1,18,172,38,1,50,688
1,18,172,38,2,33,793
1,5,174,54,6,11,262
1,18,172,43,1,50,746
1,5,241,67,2,33,443
1,5,241,67,5,45,758
4,22,169,1,1,50,940
1,18,172,22,0,38,59
1,18,172,22,0,38,59
1,18,172,22,0,38,59
1,18,172,22,0,38,59
1,18,172,22,0,38,59
1,18,172,22,0,38,59
1,5,174,67,6,11,586
1,18,172,22,0,38,725
1,18,172,22,0,38,725
1,18,172,22,0,38,725
1,5,241,67,2,33,512
4,11,148,1,4,16,775
4,22,169,67,4,16,707
4,22,169,27,4,16,707
1,18,172,67,2,33,443
1,18,172,63,2,33,443
4,22,178,1,5,45,756
1,18,172,22,0,24,694
4,22,240,1,0,38,725
4,22,240,1,0,38,725
4,22,240,1,0,38,725
1,5,241,1,4,16,78
4,11,148,23,4,16,220
1,20,139,68,6,11,783
1,18,172,67,4,16,64
1,5,241,67,5,45,685
4,11,148,1,6,11,586
1,20,158,67,2,33,443
1,18,172,38,0,38,725
1,18,172,38,0,38,725
1,18,172,38,0,38,725
4,11,189,1,1,50,940
4,22,58,1,1,50,940
1,18,172,1,0,17,508
1,20,27,1,4,16,295
4,22,191,1,6,11,262
4,22,38,1,0,24,355
1,5,174,23,0,38,544
1,5,174,23,0,38,544
1,5,174,23,0,38,544
4,11,10,1,2,33,443
1,21,223,38,4,16,775
1,20,27,67,2,33,512
1,18,172,38,1,50,488
4,22,32,1,5,45,685
4,11,148,1,5,45,486
1,5,241,2,5,45,486
1,5,174,67,6,11,586
4,11,123,1,6,11,587
4,11,123,1,6,11,587
1,18,172,67,2,33,348
1,20,185,67,4,16,120
1,18,172,38,0,10,580
1,18,172,67,2,33,839
1,18,172,38,0,10,849
1,18,172,23,1,50,861
1,20,27,27,0,10,849
1,18,172,38,1,50,488
1,18,172,1,4,16,759
1,5,241,2,0,24,557
1,5,174,1,0,24,557
4,22,32,1,0,24,664
1,5,241,67,5,45,685
1,18,172,67,4,16,107
1,18,172,67,2,33,793
1,20,27,67,4,16,119
4,22,58,1,2,33,443
4,22,191,67,6,11,587
1,18,172,1,0,38,796
1,18,172,1,0,38,796
1,18,172,1,0,38,796
1,18,172,67,4,16,107
1,18,172,23,1,50,527
1,17,108,43,1,50,309
1,18,172,38,1,50,376
4,22,75,1,6,11,587
4,11,160,1,0,24,557
4,22,75,1,6,11,587
1,18,172,38,0,24,355
1,18,172,67,4,16,85
1,18,172,67,4,16,85
4,11,176,23,5,45,321
4,22,30,1,0,38,796
4,22,30,1,0,38,796
4,22,30,1,0,38,796
1,17,211,1,1,50,370
1,18,172,67,2,33,512
